Obs,RegOut1,ClassLabel,RegOut2,TimeTouchBps,Input1,Input2,Input3,Input4,Input5
40251,236.7326,TRUE,25.53,0.8167,0.655172414,0.75,0,0,0.48
40252,204.8293,TRUE,8.74,1.2679,0.830188679,0,0,0,0
40253,190.3304,TRUE,1431.45,38.676,0.737127371,0,751.72,1934.1031,4.17
40254,129.641,FALSE,13.55,0.3912,0.903225806,0.91304,0,0,0
40255,68.7833,FALSE,64.16,0.9644,0.656565657,0,0,0,2.09
40256,132.9522,FALSE,948.91,12.0647,0.603015075,0.07547,34.21,77.4892,67.68
40257,195.0889,TRUE,13.11,0.2517,0.644444444,0,0,0,0
40258,81.6341,FALSE,726.23,1.9706,0.825320513,0.77876,71.91,228.1501,1.75
40259,149.8504,FALSE,18.28,2.4091,0.903614458,0.91304,0,0,0
40260,166.3354,TRUE,46.81,2.1324,0.884297521,0,0,0,0.54
40261,142.7658,FALSE,123.81,4.3906,1,0,23.27,45.5989,0
40262,109.7582,FALSE,183.16,1.082,0.838709677,0.35555,0,0,11.38
40263,135.6604,FALSE,48.53,2.7956,0.434782609,0,0,0,0
40264,107.1023,FALSE,303.02,0.9867,0.75584944,0,0,0,15.26
40265,72.2632,FALSE,1432.05,3.5248,0.83107275,0.3851,114.43,246.2796,3.81
40266,125.2001,FALSE,191.5,1.7099,0.773195876,0.78723,0,0,62.15
40267,206.0855,TRUE,20.52,0.8286,0.906779661,0,0,0,0.3
40268,95.6691,FALSE,191.96,0.6288,0.879663057,0,0,0,6.86
40269,117.0138,FALSE,41.27,0.8861,1,0.92307,0,0,0
40270,208.8995,TRUE,121.73,9.2353,0.935483871,0,0,0,0
40271,184.1088,TRUE,10.47,0.8722,0.952380952,0,0,0,2.36
40272,37.4523,FALSE,1101.08,1.1941,0.047571853,0,0,0,17.07
40273,154.6846,TRUE,322.18,21.0205,1,0.66666,0,0,8.32
40274,108.2683,FALSE,36.78,0.6474,0.846846847,0,0,0,2.13
40275,228.7826,TRUE,5.01,0.3305,0.782608696,0,0,0,0
40276,84.3894,FALSE,205.57,0.5695,0.798295455,0.53846,0,0,0
40277,263.1003,TRUE,7.21,0.5176,0.86440678,0,0,0,0
40278,139.6769,FALSE,517.84,54.8271,0.888888889,0,0,0,0
40279,260.898,TRUE,35.14,5.7108,0.788135593,0,0,0,0.74
40280,229.517,TRUE,164.65,12.1217,0.817073171,0.36923,0,0,31.1
40281,47.4858,FALSE,1470.81,2.4668,0.835106383,0,0,0,89.28
40282,98.1205,FALSE,380.3,1.9294,0.652014652,0.68309,0,0,9.25
40283,273.4476,TRUE,130.6,6.7245,0.815642458,0,32.99,84.8917,0
40284,128.4362,FALSE,37.96,1.4261,0.818181818,0,0,0,0
40285,198.8557,TRUE,11.21,1.507,0.833333333,0,0,0,0
40286,110.5903,FALSE,105.74,1.6832,0.807317073,0,0,0,17.17
40287,197.2958,TRUE,46.07,3.1934,0.904761905,0,0,0,0
40288,68.6802,FALSE,221.03,0.9906,0.91025641,0.85542,68.04,175.0825,8.28
40289,239.2321,TRUE,96.51,5.9887,0.9375,0,69.48,154.3444,0
40290,80.5296,FALSE,1109.95,1.8143,0.863753213,0,0,0,3.93
40291,132.4616,FALSE,74.27,2.988,0.869863014,0.85714,0,0,0.65
40292,246.3466,TRUE,34.93,14.8357,0.791666667,0,0,0,0
40293,462.8563,TRUE,180.55,143.9423,0.919354839,0,0,0,0
40294,95.4659,FALSE,1366.17,1.6899,0.73943662,0.842,145.47,329.5128,8.99
40295,144.0383,FALSE,102.33,4.5328,0.875,0,0,0,0.76
40296,182.8059,TRUE,53.79,3.819,1,0,0,0,0
40297,124.8038,FALSE,378.57,3.1643,0.865671642,0.15923,15.15,29.6778,3.4
40298,57.0727,FALSE,65.07,0.149,0.514285714,0,0,0,3.82
40299,240.388,TRUE,28.15,2.6055,0.927536232,0,0,0,0
40300,108.618,FALSE,39.15,0.79,0.829787234,0,0,0,13
40301,272.3382,TRUE,1019.58,53.175,0.878787879,0.02208,34.12,66.8407,10.76
40302,154.3812,TRUE,64.33,1.1161,0.675324675,0,0,0,0
40303,155.6452,TRUE,29.3,1.4457,0.816666667,0,0,0,0
40304,193.6449,TRUE,227.14,4.0807,0.723076923,0.33707,0,0,6.27
40305,181.7128,TRUE,96.12,7.6456,0.833333333,0.84615,27.25,70.1238,48.9
40306,217.0773,TRUE,7.14,0.7333,0.727272727,0,0,0,0
40307,161.9769,TRUE,1393.11,11.1437,0.819397993,0.31474,0,0,7.66
40308,123.644,FALSE,10.14,0.1841,0.689655172,0,0,0,0
40309,113.6972,FALSE,512.77,1.403,0.579216354,0,56.32,144.9244,6.7
40310,157.8618,TRUE,15.74,0.6718,0.945054945,0,0,0,0.3
40311,133.0166,FALSE,157.78,5.1536,0.97979798,0.5,0,0,0.68
40312,193.1567,TRUE,68.09,3.0611,1,0.03846,0,0,0
40313,61.2974,FALSE,133.46,0.8492,0.858267717,0.11428,0,0,1.31
40314,140.5475,FALSE,60.26,2.2872,0.903225806,0,0,0,2.97
40315,220.9522,TRUE,75.88,12.4048,1,0,0,0,0
40316,131.9923,FALSE,132.45,3.0146,0.589473684,0.34482,0,0,3.12
40317,69.1093,FALSE,1592.31,3.1916,0.731568998,0.77223,73.34,164.6977,60.57
40318,178.2421,TRUE,347.05,17.4638,0.977777778,0,16.88,33.0759,9.03
40319,174.4644,TRUE,176.79,13.8842,0.917808219,0,19.22,49.4564,0
40320,219.1444,TRUE,14.08,0.8583,0.694915254,0,0,0,1.08
40321,213.6319,TRUE,67.25,16.5351,1,0,0,0,19.76
40322,139.7575,FALSE,16.11,0.3834,0.903225806,0,0,0,2.97
40323,226.7699,TRUE,167.82,1.8784,0.8,0.01098,0,0,0
40324,96.138,FALSE,103.99,0.0861,0.89,0.21052,0,0,0
40325,97.8789,FALSE,76.83,2.5427,0.833333333,0,0,0,12.38
40326,158.9897,TRUE,133.83,2.0008,0.747126437,0,0,0,2.97
40327,244.1015,TRUE,49.94,4.8531,0.692307692,0,15.17,34.3633,0
40328,94.6896,FALSE,272.72,3.3311,0.856581532,0.51034,0,0,7.95
40329,101.0996,FALSE,240.64,4.263,0.805194805,0.7027,0,0,28.29
40330,52.2398,FALSE,187.12,0.5421,0.77124183,0.76923,23.99,61.7326,0
40331,103.136,FALSE,340.75,1.3684,0.640483384,0,24.36,47.7245,0
40332,283.7005,TRUE,33.13,12.328,0.838709677,0,0,0,0.68
40333,108.0439,FALSE,753.44,1.0276,0.783447418,0,30.83,60.4029,74.08
40334,131.8056,FALSE,67.72,2.0563,0.892473118,0.80487,29.69,76.4101,2.73
40335,116.9629,FALSE,213.2,1.6578,0.796812749,0,0,0,8.09
40336,173.764,TRUE,55.71,3.5615,0.731707317,0,0,0,0
40337,279.6218,TRUE,18.64,9.8838,0.85,0,0,0,0
40338,135.4524,FALSE,152.27,2.4648,0.847457627,0.81159,0,0,9.62
40339,155.0372,TRUE,171.32,1.5022,0.829683698,0,43.8,99.2154,0.32
40340,91.8326,FALSE,117.23,4.5211,1,1,0,0,0
40341,88.4815,FALSE,15.44,0.7372,1,0,0,0,0
40342,193.8236,TRUE,0.32,0.1923,1,0,0,0,0
40343,131.0019,FALSE,1.64,0.0994,1,1,0,0,0
40344,287.2312,TRUE,138.81,8.1488,0.975935829,0.71631,2.09,62.7542,7.07
40345,1152.172,TRUE,44.41,412.7808,1,0,0,0,0
40346,101.9206,FALSE,44.63,1.9799,0.526315789,0,13.49,30.5764,0
40347,141.9247,FALSE,230.52,5.4136,0.742268041,0.11764,0,0,0
40348,111.6794,FALSE,33.98,2.9535,0.711538462,0,0,0,0.3
40349,178.4145,TRUE,25.37,2.4467,0.9375,0,11.14,28.6665,0
40350,251.3329,TRUE,4.98,2.1461,0.913043478,0,0,0,0
40351,163.4648,TRUE,21.6,1.1009,0.741935484,0,0,0,0
40352,206.7244,TRUE,3.53,0.8801,0.5,0,0,0,0
40353,212.3457,TRUE,29.94,2.0328,0.8,0,5.48,12.4158,0
40354,207.5597,TRUE,116.92,8.4037,0.763636364,0.11764,0,0,1.61
40355,244.0508,TRUE,78.46,49.1283,0.941176471,0,0,0,25.06
40356,62.6319,FALSE,81.94,0.8363,0.851851852,0,0,0,1.09
40357,76.9418,FALSE,27.5,0.3043,0.6,0,0,0,0
40358,189.4178,TRUE,18.06,1.0742,0.837837838,0,0,0,2.14
40359,244.1313,TRUE,51.99,7.5159,1,0,0,0,0
40360,180.239,TRUE,135.71,3.2927,0.870967742,0.34375,0,0,58.03
40361,322.4981,TRUE,77.7,21.0293,0.97826087,0,20.91,47.3651,0
40362,179.4643,TRUE,20.51,0.191,0.575,0.5,0,0,0
40363,160.4183,TRUE,111.19,2.8729,0.843657817,0,0,0,22.12
40364,6.9879,FALSE,29.84,0.0879,0,0,0,0,0
40365,205.8398,TRUE,18.62,1.9849,0.666666667,0,0,0,0
40366,481.9161,TRUE,4.05,10.0927,0.7,1,0,0,0.54
40367,225.8927,TRUE,132.63,47.3166,0.666666667,0,0,0,0
40368,220.6985,TRUE,27.3,5.8883,0.852459016,0,0,0,0
40369,166.4413,TRUE,73.71,3.7627,1,0,0,0,29.25
40370,270.2982,TRUE,188.5,9.4371,0.756218905,0.18333,11.53,29.6778,16.17
40371,76.0348,FALSE,1968.94,3.412,0.024564995,0,134.17,333.2259,12.12
40372,198.1206,TRUE,11.64,1.8895,1,0,9.91,19.4208,0
40373,23.4083,FALSE,14545.33,1.0231,0.529608472,0.50912,185.86,420.9949,928.67
40374,135.364,FALSE,14.03,0.3115,0.741935484,0,0,0,0
40375,103.9537,FALSE,1.5,0.1207,1,0,0,0,0.22
40376,171.2588,TRUE,11.69,0.814,1,0,0,0,0
40377,268.4189,TRUE,23.5,5.6832,1,0,0,0,0
40378,138.4406,FALSE,49.69,2.4249,0.743589744,0.41666,0,0,1.54
40379,178.6034,TRUE,378.69,25.3937,0.771653543,0,0,0,21.31
40380,141.8616,FALSE,2.75,0.1218,0.875,0,0,0,0
40381,96.4031,FALSE,439.63,3.1579,0.572164948,0.45205,0,0,45.82
40382,81.3,FALSE,527.78,1.6378,0.007352941,0,0,0,8.28
40383,164.5185,TRUE,5.68,0.2998,0.970588235,0,0,0,0.54
40384,124.0837,FALSE,289,6.0291,0.776119403,0,45.43,102.9121,55.06
40385,125.2429,FALSE,195.48,1.9162,0.800653595,0,0,0,3.62
40386,248.0842,TRUE,6.11,0.6301,0.75,0,0,0,0.3
40387,43.7119,FALSE,115.73,0.2593,0.814569536,0.66666,0,0,2.65
40388,139.4914,FALSE,81.32,21.4483,0.833333333,0,0,0,0
40389,84.64,FALSE,124.42,0.8331,0.833333333,0.23529,0,0,0.66
40390,230.6644,TRUE,9.61,5.5685,0.886363636,0,0,0,0
40391,123.1059,FALSE,7.73,0.1214,0.619047619,0,0,0,0
40392,67.6952,FALSE,554.98,2.6826,0.784246575,0,0,0,47.06
40393,114.9196,FALSE,135.96,2.6849,0.706586826,0.63333,0,0,0.54
40394,224.2976,TRUE,16.73,5.4805,1,0,0,0,0.66
40395,139.492,FALSE,19.84,0.6923,0.855072464,0,0,0,0
40396,91.342,FALSE,20.66,0.9653,1,0,0,0,0
40397,138.991,FALSE,35.53,3.5528,0.925925926,0,0,0,0
40398,179.2659,TRUE,124.03,2.4259,0.877118644,0,0,0,1.77
40399,174.7534,TRUE,16.02,0.4524,0.824561404,0.70588,0,0,0
40400,274.7106,TRUE,5.11,0.4083,0.888888889,0,0,0,0
40401,214.2302,TRUE,8.21,0.5691,0.75,0,0,0,0
40402,92.9155,FALSE,49.46,4.2173,0.461538462,0,0,0,7.73
40403,60.1415,FALSE,2448.19,1.5038,0.827701448,0.02927,0,0,41.6
40404,175.4978,TRUE,123.19,5.3183,0.810810811,0.57142,26.63,55.718,2.97
40405,149.4045,FALSE,50.68,0.8525,0.897058824,0.33333,0,0,0
40406,148.3746,FALSE,21.24,1.1336,0.888888889,0.4375,0,0,0.46
40407,95.7364,FALSE,218.87,0.9177,0.85915493,0,0,0,47.74
40408,166.2704,TRUE,95.98,2.7419,0.969325153,0.74025,18.9,37.0338,0
40409,138.1725,FALSE,70.01,0.8236,0.945783133,0,0,0,7.1
40410,175.9288,TRUE,60.74,1.2257,0.805194805,0.14285,0,0,0.66
40411,197.0716,TRUE,39.67,8.0633,0.625,0,29.89,76.914,0
40412,109.4088,FALSE,14.39,0.7859,1,0,0,0,0
40413,153.6457,TRUE,127.48,11.6722,0.931034483,0.25,0,0,28.46
40414,87.1555,FALSE,32.43,1.0915,0.823529412,0,0,0,0
40415,52.7627,FALSE,498.33,2.959,0.809302326,0,74.49,168.4723,10.49
40416,1400.7916,TRUE,133.87,261.4393,0.775510204,0,0,0,0.52
40417,212.6829,TRUE,31.08,3.9302,0.864864865,0.93442,0,0,0
40418,115.5509,FALSE,24.51,0.1707,0.824074074,0,3.33,8.5838,0
40419,146.7962,FALSE,13.26,0.6579,1,0,0,0,0
40420,78.6725,FALSE,109.57,1.9136,0.88372093,0.9,0,0,36.87
40421,170.0171,TRUE,57.3,1.5751,0.703296703,0,0,0,0.3
40422,103.5786,FALSE,134.2,2.1696,1,0.27272,0,0,45.7
40423,702.0567,TRUE,13.39,454.1623,1,0,0,0,0
40424,232.6707,TRUE,21.05,4.2173,0.901785714,0,0,0,0.65
40425,295.8182,TRUE,2.01,7.6718,1,0,0,0,1.32
40426,221.1786,TRUE,0.69,0.5165,1,0,0,0,0
40427,191.2523,TRUE,19.81,2.2143,0.566666667,0,0,0,0
40428,135.9769,FALSE,11.55,0.4576,0.833333333,0,0,0,0
40429,171.7284,TRUE,196.94,6.3996,0.858934169,0,0,0,3.27
40430,211.226,TRUE,8.8,1.2111,0.974358974,0,0,0,0.51
40431,94.0373,FALSE,262.56,1.1795,0.875,0,0,0,15.5
40432,219.0011,TRUE,10.73,1.0969,0.789473684,0,0,0,0
40433,96.2672,FALSE,1337.64,2.9769,0.911554922,0.09401,66.53,161.8514,1.07
40434,224.161,TRUE,107.74,18.2061,0.772357724,0,0,0,0
40435,110.557,FALSE,438.15,1.5823,0.76056338,0.04225,0,0,15.28
40436,255.5252,TRUE,602.62,7.5376,0.689170183,0.06,0,0,8.2
40437,192.742,TRUE,48.8,12.3551,0.685393258,0,0,0,2.68
40438,184.2484,TRUE,0.19,0.0505,1,0,0,0,0
40439,240.1357,TRUE,25.23,3.3726,0.727272727,0,0,0,0
40440,233.2076,TRUE,30.15,6.1982,0.642857143,0,0,0,0
40441,78.417,FALSE,32.6,0.8815,1,0,0,0,23.19
40442,99.9994,FALSE,653.74,1.8035,0.602536998,0.46938,90.39,224.1227,7.85
40443,108.0225,FALSE,179.17,0.5769,0.80726257,0,0,0,3.74
40444,65.0032,FALSE,165.93,1.6166,0.717948718,0,0,0,0
40445,173.0496,TRUE,20.79,1.7664,0.964912281,0,0,0,1.59
40446,246.9729,TRUE,87.96,2.5781,0.625,0.23333,15.76,30.8894,0
40447,217.5646,TRUE,23.54,2.2269,0.9,0.2,0,0,0
40448,163.0917,TRUE,432.48,6.0457,0.838652482,0,36.26,82.1324,36.93
40449,163.588,TRUE,73.02,3.4089,0.903614458,0,0,0,0
40450,88.6985,FALSE,27.22,0.6702,0.703703704,0.75,0,0,0.67
40451,227.2508,TRUE,514.45,3.4479,0.870786517,0.05729,19.3,49.6681,10.7
40452,134.5616,FALSE,73.54,1.5981,0.621212121,0,0,0,2.73
40453,237.0402,TRUE,6.44,0.9212,0.923076923,0,0,0,0
40454,140.7148,FALSE,87.72,1.4055,0.672131148,0.57446,0,0,6.85
40455,233.6753,TRUE,167.16,3.9586,0.915422886,0.04761,0,0,0.54
40456,118.2334,FALSE,311.19,1.1128,0.834285714,0.84014,9.05,38.1666,10.32
40457,212.156,TRUE,0.55,0.1858,1,0,0,0,0
40458,250.6104,TRUE,64.95,5.616,0.744360902,0.84313,0,0,0.76
40459,201.3924,TRUE,5.68,1.1011,1,0,0,0,0
40460,208.7118,TRUE,21.07,0.7196,0.744186047,0,0,0,0
40461,198.2351,TRUE,27.19,2.9218,0.720930233,0,0,0,0.22
40462,92.7357,FALSE,22.17,0.276,0.84,0.8,0,0,0
40463,110.8675,FALSE,52.66,0.3448,0.8046875,0,0,0,7.1
40464,104.3745,FALSE,259,9.8175,0.928571429,0.85714,0,0,0
40465,184.4,TRUE,83.92,7.4178,0.875,0,0,0,0
40466,71.9556,FALSE,81.21,2.0244,0.71875,0,0,0,7.73
40467,84.5568,FALSE,131.64,0.2252,0.552301255,0.63888,0,0,1.65
40468,220.9375,TRUE,135.56,32.733,0.953125,0,7.46,224.0515,0.32
40469,202.9606,TRUE,14.97,0.7751,1,0.85714,0,0,0
40470,183.1914,TRUE,104.09,4.882,0.866071429,0,0,0,0.93
40471,152.0186,TRUE,326.85,3.076,0.844444444,0.29629,0,0,10.32
40472,106.2784,FALSE,64,1.2019,0.730769231,0,0,0,0
40473,78.691,FALSE,110.59,1.7901,0.805369128,0,0,0,2.66
40474,334.4383,TRUE,33.61,4.4067,0.875,0,0,0,0
40475,78.0584,FALSE,66.1,0.3536,0.493670886,0.3125,0,0,1.59
40476,87.5608,FALSE,522.24,4.0326,0.920106525,0,0,0,75.76
40477,72.5778,FALSE,463.26,1.9341,0.720116618,0,156.11,355.4107,2.19
40478,202.9737,TRUE,35.68,3.1232,0.826086957,0,0,0,0
40479,435.1308,TRUE,93.19,14.6665,0.696551724,0,0,0,5.38
40480,127.4176,FALSE,161.24,0.6934,0.903381643,0.10344,0,0,0
40481,186.6772,TRUE,153.92,5.0508,0.7,0,4.38,8.5838,0
40482,194.5554,TRUE,27.5,2.4594,1,0,0,0,0
40483,116.6022,FALSE,96.41,1.03,0.851851852,0,0,0,0
40484,185.0587,TRUE,15.63,2.7917,1,0,0,0,0
40485,171.7281,TRUE,88.91,6.2116,0.944444444,0.7619,0,0,9.82
40486,96.0141,FALSE,20.52,0.2847,0.891089109,0,0,0,0.8
40487,60.2582,FALSE,2072.35,1.2699,0.78370584,0.5981,77.36,186.5645,148.48
40488,158.9057,TRUE,165.68,12.492,0.884615385,0.0909,0,0,0.54
40489,197.9502,TRUE,26.72,0.4407,0.868421053,0.21428,0,0,2.44
40490,45.3241,FALSE,123.1,0.8608,0.918181818,0.71428,32.93,84.7299,0
40491,275.7343,TRUE,322.01,56.0403,0.954545455,0.5,33.36,75.9202,80.78
40492,232.9818,TRUE,406.99,1.3993,0.909574468,0.0483,0,0,1.71
40493,174.8057,TRUE,136.52,5.8256,0.873170732,0,0,0,2.22
40494,115.3225,FALSE,21.11,2.2547,0.942857143,0.66666,0,0,2.97
40495,186.4841,TRUE,0.92,2.7865,1,0,0,0,0
40496,270.9096,TRUE,234.61,73.2936,0.666666667,0.75,0,0,0.54
40497,77.525,FALSE,122.09,0.2607,0.850574713,0,0,0,48.34
40498,121.1852,FALSE,591.84,6.5874,0.817073171,0.52808,0,0,0.62
40499,284.0842,TRUE,227.31,28.1361,0.9,0,40.14,90.925,0
40500,230.6766,TRUE,80.79,12.0365,0.6875,0,0,0,0
40501,138.3074,FALSE,404.33,9.3937,1,0,65.87,152.3543,0
40502,281.3107,TRUE,17.19,4.1716,0.75,0,0,0,3.46
40503,134.9761,FALSE,109.55,0.7205,0.898477157,0.08,0,0,0.54
40504,79.8364,FALSE,8060.72,2.737,0.722568209,0.30741,442.99,1003.3973,177.62
40505,262.4891,TRUE,18.03,3.0302,0.625,0.33333,8.1,20.8539,0
40506,43.7464,FALSE,195.62,1.9306,0.842741935,0,0,0,4.13
40507,132.3714,FALSE,63.16,1.5634,0.888888889,0,0,0,0
40508,170.3034,TRUE,686.44,6.7544,0.816968541,0,0,0,17.26
40509,241.0213,TRUE,64.96,4.3016,0.758064516,0.3,0,0,7.76
40510,140.1285,FALSE,128.78,20.2874,0.928571429,0,0,0,13.27
40511,116.8903,FALSE,36.73,1.6287,0.938461538,0,0,0,0
40512,92.0078,FALSE,161.58,0.6905,0.763819095,0.62962,2.21,5.6992,2.73
40513,179.4976,TRUE,24.06,1.8163,0.706666667,0,0,0,5.33
40514,58.3691,FALSE,1533.9,2.0734,0.825531915,0,46.04,118.4563,84.51
40515,132.4997,FALSE,214.65,6.2797,1,0,125.74,265.0051,0
40516,170.775,TRUE,32.78,0.9322,0.869565217,0,0,0,0
40517,224.3171,TRUE,43.75,6.3758,1,0,0,0,0
40518,187.359,TRUE,27.5,1.6568,0.5,0.5,0,0,0
40519,83.1575,FALSE,411.88,3.8415,0.778067885,0.75988,80.53,187.8433,3.29
40520,155.0475,TRUE,29.69,0.8194,0.844444444,0,0,0,0
40521,93.9436,FALSE,412.56,2.365,0.856540084,0.2647,0,0,0
40522,64.9043,FALSE,92.14,1.3966,0.928571429,0,0,0,0
40523,166.2859,TRUE,72.58,2.488,0.895652174,0.64516,0,0,9.05
40524,134.8755,FALSE,158.99,3.1313,0.90625,0,0,0,0
40525,152.2513,TRUE,27.15,1.0743,0.894230769,0,0,0,0.3
40526,207.2753,TRUE,72.73,5.358,0.622641509,0.16666,0,0,0.89
40527,182.0381,TRUE,1.75,0.3662,1,0,0,0,0
40528,208.1842,TRUE,6.28,1.2572,0.980392157,0,0,0,0
40529,116.4263,FALSE,30.95,1.8512,0.465517241,0,0,0,2.95
40530,84.1917,FALSE,69.52,0.561,0.984615385,0,0,0,0
40531,199.3378,TRUE,29.1,8.0964,1,0,0,0,0
40532,225.6229,TRUE,30.26,3.6166,0.98,0,0,0,0
40533,93.462,FALSE,104.51,1.2208,0.75,0,0,0,0
40534,148.4031,FALSE,138.81,5.6014,0.203389831,0.63157,86.95,215.749,0.3
40535,51.5427,FALSE,557.82,2.1466,0.6875,0.77173,58.57,143.9308,31.87
40536,83.0721,FALSE,103.89,0.3816,0.125,0,0,0,0.52
40537,68.2943,FALSE,1615.82,4.4296,0.527901786,0.41715,0,0,16.47
40538,107.6395,FALSE,1691.3,9.8103,0.696696697,0.06582,51.59,132.7538,5.11
40539,126.4243,FALSE,102.17,4.2123,0.68,0,0,0,3.49
40540,96.2064,FALSE,267.72,2.1062,0.74,0.06521,17.73,34.7459,36.43
40541,189.9851,TRUE,6.35,0.5977,0.96875,0,0,0,0.5
40542,168.7152,TRUE,33.19,0.8622,0.894117647,0,0,0,2.6
40543,199.5603,TRUE,38.94,20.4632,0.818181818,0,0,0,2.73
40544,111.6404,FALSE,116.24,1.2342,0.866847826,0,0,0,1.57
40545,165.6476,TRUE,48.5,2.4222,0.5625,0,0,0,0.54
40546,209.5617,TRUE,234.49,37.6369,0.676470588,0.14285,0,0,30.94
40547,138.687,FALSE,124.84,2.3066,0.606060606,0.375,50.73,122.3778,0
40548,119.7436,FALSE,70,0.9682,0.803278689,0,0,0,0.54
40549,174.3716,TRUE,156.06,14.078,0.804878049,0,0,0,13.3
40550,224.8079,TRUE,222.78,24.3011,0.678571429,0.625,0,0,37.83
40551,60.2241,FALSE,287.23,0.5023,0.887795276,0,0,0,6.24
40552,180.6296,TRUE,13.25,1.7199,0.946666667,0,0,0,0.54
40553,147.6005,FALSE,97.53,6.136,0.763157895,0,20.86,47.2689,35.27
40554,239.7652,TRUE,99.17,6.7715,0.916666667,0,0,0,47.88
40555,229.5333,TRUE,0.34,0.0282,1,0,0,0,0
40556,116.2421,FALSE,17.53,0.864,0.666666667,0,0,0,0
40557,91.9207,FALSE,123.57,1.7028,0.798816568,0,0,0,0.45
40558,239.6002,TRUE,33.31,5.775,0.843137255,0,0,0,0
40559,190.4551,TRUE,83.91,2.8471,0.847457627,0,0,0,3.49
40560,130.019,FALSE,209.11,0.8327,0.65625,0,0,0,14.18
40561,233.6131,TRUE,498.83,2.4345,0.554252199,0.15714,44.72,87.6094,1.86
40562,140.9583,FALSE,55.94,2.4844,0.8,0,0,0,0
40563,88.787,FALSE,706.42,1.9979,0.69047619,0.07407,49.13,126.4265,7.73
40564,115.6003,FALSE,1.26,0.056,0.9,0,0,0,0
40565,204.1656,TRUE,4.43,0.0369,0.833333333,0,0,0,0
40566,151.633,TRUE,61.81,3.3256,0.828125,0,0,0,0
40567,187.5899,TRUE,71.45,1.9232,0.81556196,0,0,0,0.85
40568,150.6482,TRUE,110.89,10.2491,0,0,0,0,0
40569,106.9,FALSE,50.51,0.7734,0.738095238,0,0,0,6.46
40570,213.4023,TRUE,48.93,11.5021,0.958333333,0,0,0,2.97
40571,167.6868,TRUE,4.98,0.1023,0.893617021,0,0,0,0
40572,250.2221,TRUE,20.04,8.1691,0.6,0,0,0,0
40573,2.3424,FALSE,63.37,0.085,0,0,0,0,0
40574,93.7413,FALSE,710.13,0.9926,0.771153846,0,67.17,152.1412,62.88
40575,194.131,TRUE,3.1,2.9916,1,0,0,0,0
40576,47.9257,FALSE,59.85,0.5484,0.7375,0,0,0,0
40577,207.6321,TRUE,53.52,2.9051,0.479166667,0,0,0,0
40578,131.5341,FALSE,41.63,0.8689,0.921568627,0,0,0,0
40579,86.0613,FALSE,61.73,1.6337,0.654205607,0,0,0,0.5
40580,83.0275,FALSE,158.92,0.1722,0.018867925,0,0,0,0.61
40581,221.1116,TRUE,254.55,35.7234,0.981132075,0.29629,19.01,37.2574,0
40582,284.6451,TRUE,540.21,11.355,0.856945085,0,0,0,10.31
40583,186.1209,TRUE,18.47,1.5156,0.666666667,0,0,0,0
40584,168.8377,TRUE,6.24,0.0443,0.794871795,0,0,0,0
40585,205.5232,TRUE,263.48,2.7593,0.934210526,0.07407,0,0,0.3
40586,165.7206,TRUE,24.68,0.4775,0.736842105,0,0,0,0.22
40587,105.5136,FALSE,72.57,0.7421,0.737113402,0,0,0,15.76
40588,89.8098,FALSE,2787.98,1.057,0.028121485,0.1179,0,0,85.72
40589,87.1818,FALSE,1930.4,1.0439,0.830446673,0.1317,0,0,11.6
40590,46.7141,FALSE,497.32,0.781,0.793854033,0.71116,12.93,33.29,0.46
40591,221.762,TRUE,8.58,1.3308,0.857142857,0,0,0,0
40592,242.7548,TRUE,71.34,17.3712,0.92,0,0,0,0
40593,220.6921,TRUE,55.19,6.7981,0.619047619,0,0,0,0
40594,200.0893,TRUE,33.29,1.6553,0.861538462,0,0,0,0
40595,63.0537,FALSE,372.64,3.7197,0,0,0,0,0
40596,82.712,FALSE,334.81,1.6748,0.802083333,0.64948,69.92,179.9116,30.06
40597,213.9059,TRUE,188.62,11.8634,0.792857143,0,0,0,5.77
40598,142.4328,FALSE,181.22,7.0623,0.621621622,0.06666,0,0,56.79
40599,440.7214,TRUE,130.51,15.691,0.818181818,0.03448,0,0,2.73
40600,225.914,TRUE,17.41,5.5522,1,0,0,0,0
40601,68.492,FALSE,232.82,1.4028,0.821029083,0,0,0,23.18
40602,95.9767,FALSE,169.99,0.5085,0.744939271,0.69117,0,0,0
40603,36.7165,FALSE,58.46,0.7248,0.956989247,0,0,0,0
40604,91.2294,FALSE,16.54,0.1312,0.94,0,0,0,0.22
40605,306.7596,TRUE,89.76,22.9521,0.928571429,0,25.53,65.7016,0
40606,234.8482,TRUE,246.29,13.9906,0.808333333,0.52727,0,0,0.66
40607,81.6241,FALSE,188.66,2.9549,1,0.71428,0,0,0
40608,86.9069,FALSE,198.14,2.829,0.836734694,0,0,0,6.33
40609,168.3013,TRUE,113.97,7.1283,0.858156028,0,0,0,0.23
40610,254.4723,TRUE,134.17,9.6002,0.837349398,0,0,0,3.48
40611,66.6235,FALSE,44.57,0.9174,0.789473684,0,0,0,0.62
40612,54.7431,FALSE,45.09,0.5033,0.786666667,0.84905,3.4,8.7648,1.02
40613,156.0945,TRUE,197.33,4.0259,0.835227273,0.14492,0.63,19.0833,0.66
40614,239.6205,TRUE,50.91,3.489,0.764044944,0,12.39,31.8861,19.13
40615,51.9949,FALSE,0.99,0.0845,1,0,0,0,0
